Date,Country,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,WHO Region
2020-02-13,Chile,0,0,0,0,0,0,0,Americas
2020-02-13,China,59895,1369,5853,52673,13628,252,1071,Western Pacific
2020-02-13,Colombia,0,0,0,0,0,0,0,Americas
2020-02-13,Comoros,0,0,0,0,0,0,0,Africa
2020-02-13,Congo (Brazzaville),0,0,0,0,0,0,0,Africa
2020-02-13,Congo (Kinshasa),0,0,0,0,0,0,0,Africa
2020-02-13,Costa Rica,0,0,0,0,0,0,0,Americas
2020-02-13,Cote d'Ivoire,0,0,0,0,0,0,0,Africa
2020-02-13,Croatia,0,0,0,0,0,0,0,Europe
2020-02-13,Cuba,0,0,0,0,0,0,0,Americas
2020-02-13,Curacao (NL),0,0,0,0,0,0,0,Americas
2020-02-13,Cyprus,0,0,0,0,0,0,0,Europe
2020-02-13,Czechia,0,0,0,0,0,0,0,Europe
2020-02-13,Denmark,0,0,0,0,0,0,0,Europe
2020-02-13,Djibouti,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-13,Dominica,0,0,0,0,0,0,0,Americas
2020-02-13,Dominican Republic,0,0,0,0,0,0,0,Americas
2020-02-13,Ecuador,0,0,0,0,0,0,0,Americas
2020-02-13,Egypt,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-13,El Salvador,0,0,0,0,0,0,0,Americas
2020-02-13,Equatorial Guinea,0,0,0,0,0,0,0,Africa
2020-02-13,Eritrea,0,0,0,0,0,0,0,Africa
2020-02-13,Estonia,0,0,0,0,0,0,0,Europe
2020-02-13,Eswatini,0,0,0,0,0,0,0,Africa
2020-02-13,Ethiopia,0,0,0,0,0,0,0,Africa
2020-02-13,Falkland Islands (Malvinas) (UK),0,0,0,0,0,0,0,Africa
2020-02-13,Faroe Islands (DK),0,0,0,0,0,0,0,Europe
2020-02-13,Fiji,0,0,0,0,0,0,0,Western Pacific
2020-02-13,Finland,1,0,1,0,0,0,0,Europe
2020-02-13,France,11,0,2,9,0,0,0,Europe
2020-02-13,French Guiana,0,0,0,0,0,0,0,Americas
2020-02-13,French Polynesia,0,0,0,0,0,0,0,Western Pacific
2020-02-13,Gabon,0,0,0,0,0,0,0,Africa
2020-02-13,Gambia,0,0,0,0,0,0,0,Africa
2020-02-13,Georgia,0,0,0,0,0,0,0,Europe
2020-02-13,Germany,16,0,1,15,0,0,1,Europe
2020-02-13,Ghana,0,0,0,0,0,0,0,Africa
2020-02-13,Gibraltar (UK),0,0,0,0,0,0,0,Europe
2020-02-13,Greece,0,0,0,0,0,0,0,Europe
2020-02-13,Greenland (DK),0,0,0,0,0,0,0,Europe
2020-02-13,Grenada,0,0,0,0,0,0,0,Americas
2020-02-13,Guadeloupe (FR),0,0,0,0,0,0,0,Americas
2020-02-13,Guatemala,0,0,0,0,0,0,0,Americas
2020-02-13,Guinea,0,0,0,0,0,0,0,Africa
2020-02-13,Guinea-Bissau,0,0,0,0,0,0,0,Africa
2020-02-13,Guyana,0,0,0,0,0,0,0,Americas
2020-02-13,Haiti,0,0,0,0,0,0,0,Americas
2020-02-13,Holy See,0,0,0,0,0,0,0,Europe
2020-02-13,Honduras,0,0,0,0,0,0,0,Americas
2020-02-13,Hungary,0,0,0,0,0,0,0,Europe
2020-02-13,Iceland,0,0,0,0,0,0,0,Europe
2020-02-13,India,3,0,0,3,0,0,0,South-East Asia
2020-02-13,Indonesia,0,0,0,0,0,0,0,South-East Asia
2020-02-13,Iran,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-13,Iraq,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-13,Ireland,0,0,0,0,0,0,0,Europe
2020-02-13,Israel,0,0,0,0,0,0,0,Europe
2020-02-13,Italy,3,0,0,3,0,0,0,Europe
2020-02-13,Jamaica,0,0,0,0,0,0,0,Americas
2020-02-13,Japan,33,1,9,23,5,1,0,Western Pacific
2020-02-13,Jordan,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-13,Kazakhstan,0,0,0,0,0,0,0,Europe
2020-02-13,Kenya,0,0,0,0,0,0,0,Africa
2020-02-13,Kosovo,0,0,0,0,0,0,0,Europe
2020-02-13,Kuwait,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-13,Kyrgyzstan,0,0,0,0,0,0,0,Europe
2020-02-13,Laos,0,0,0,0,0,0,0,Western Pacific
2020-02-13,Latvia,0,0,0,0,0,0,0,Europe
2020-02-13,Lebanon,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-13,Lesotho,0,0,0,0,0,0,0,Africa
2020-02-13,Liberia,0,0,0,0,0,0,0,Africa
2020-02-13,Libya,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-13,Liechtenstein,0,0,0,0,0,0,0,Europe
2020-02-13,Lithuania,0,0,0,0,0,0,0,Europe
2020-02-13,Luxembourg,0,0,0,0,0,0,0,Europe
2020-02-13,Madagascar,0,0,0,0,0,0,0,Africa
2020-02-13,Malawi,0,0,0,0,0,0,0,Africa
2020-02-13,Malaysia,19,0,3,16,1,0,0,Western Pacific
2020-02-13,Maldives,0,0,0,0,0,0,0,South-East Asia
2020-02-13,Mali,0,0,0,0,0,0,0,Africa
2020-02-13,Malta,0,0,0,0,0,0,0,Europe
2020-02-13,Marshall Islands,0,0,0,0,0,0,0,Western Pacific
2020-02-13,Martinique (FR),0,0,0,0,0,0,0,Americas
2020-02-13,Mauritania,0,0,0,0,0,0,0,Africa
2020-02-13,Mauritius,0,0,0,0,0,0,0,Africa
2020-02-13,Mayotte (FR),0,0,0,0,0,0,0,Africa
2020-02-13,Mexico,0,0,0,0,0,0,0,Americas
2020-02-13,Moldova,0,0,0,0,0,0,0,Europe
2020-02-13,Monaco,0,0,0,0,0,0,0,Europe
2020-02-13,Mongolia,0,0,0,0,0,0,0,Western Pacific
2020-02-13,Montenegro,0,0,0,0,0,0,0,Europe
2020-02-13,Montserrat (UK),0,0,0,0,0,0,0,Americas
2020-02-13,Morocco,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-13,Mozambique,0,0,0,0,0,0,0,Africa
2020-02-13,Namibia,0,0,0,0,0,0,0,Africa
2020-02-13,Nepal,1,0,1,0,0,0,0,South-East Asia
2020-02-13,Netherlands,0,0,0,0,0,0,0,Europe
2020-02-13,New Zealand,0,0,0,0,0,0,0,Western Pacific
2020-02-13,Nicaragua,0,0,0,0,0,0,0,Americas
2020-02-13,Niger,0,0,0,0,0,0,0,Africa
2020-02-13,Nigeria,0,0,0,0,0,0,0,Africa
2020-02-13,North Macedonia,0,0,0,0,0,0,0,Europe
2020-02-13,Norway,0,0,0,0,0,0,0,Europe
2020-02-13,Oman,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-13,Pakistan,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-13,Panama,0,0,0,0,0,0,0,Americas
2020-02-13,Papua New Guinea,0,0,0,0,0,0,0,Western Pacific
2020-02-13,Paraguay,0,0,0,0,0,0,0,Americas
2020-02-13,Peru,0,0,0,0,0,0,0,Americas
2020-02-13,Philippines,3,1,1,1,0,0,0,Western Pacific
2020-02-13,Poland,0,0,0,0,0,0,0,Europe
2020-02-13,Portugal,0,0,0,0,0,0,0,Europe
2020-02-13,Qatar,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-13,Reunion (FR),0,0,0,0,0,0,0,Africa
2020-02-13,Romania,0,0,0,0,0,0,0,Europe
2020-02-13,Russia,2,0,2,0,0,0,0,Europe
2020-02-13,Rwanda,0,0,0,0,0,0,0,Africa
2020-02-13,Saint Kitts and Nevis,0,0,0,0,0,0,0,Americas
2020-02-13,Saint Lucia,0,0,0,0,0,0,0,Americas
2020-02-13,Saint Pierre and Miquelon (FR),0,0,0,0,0,0,0,Americas
2020-02-13,Saint Vincent and the Grenadines,0,0,0,0,0,0,0,Americas
2020-02-13,San Marino,0,0,0,0,0,0,0,Europe
2020-02-13,Sao Tome and Principe,0,0,0,0,0,0,0,Africa
2020-02-13,Saudi Arabia,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-13,Senegal,0,0,0,0,0,0,0,Africa
2020-02-13,Serbia,0,0,0,0,0,0,0,Europe
2020-02-13,Seychelles,0,0,0,0,0,0,0,Africa
2020-02-13,Sierra Leone,0,0,0,0,0,0,0,Africa
2020-02-13,Singapore,58,0,15,43,8,0,0,Western Pacific
2020-02-13,Sint Maarten (NL),0,0,0,0,0,0,0,Americas
2020-02-13,Slovakia,0,0,0,0,0,0,0,Europe
2020-02-13,Slovenia,0,0,0,0,0,0,0,Europe
2020-02-13,Solomon Islands,0,0,0,0,0,0,0,Western Pacific
2020-02-13,Somalia,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-13,South Africa,0,0,0,0,0,0,0,Africa
2020-02-13,South Korea,28,0,7,21,0,0,0,Western Pacific
2020-02-13,South Sudan,0,0,0,0,0,0,0,Africa
2020-02-13,Spain,2,0,0,2,0,0,0,Europe
2020-02-13,Sri Lanka,1,0,1,0,0,0,0,South-East Asia
2020-02-13,Sudan,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-13,Suriname,0,0,0,0,0,0,0,Americas
2020-02-13,Sweden,1,0,0,1,0,0,0,Europe
2020-02-13,Switzerland,0,0,0,0,0,0,0,Europe
2020-02-13,Syria,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-13,Taiwan*,18,0,1,17,0,0,0,Western Pacific
2020-02-13,Tajikistan,0,0,0,0,0,0,0,Europe
2020-02-13,Tanzania,0,0,0,0,0,0,0,Africa
2020-02-13,Thailand,33,0,12,21,0,0,2,South-East Asia
2020-02-13,Timor-Leste,0,0,0,0,0,0,0,South-East Asia
2020-02-13,Togo,0,0,0,0,0,0,0,Africa
2020-02-13,Trinidad and Tobago,0,0,0,0,0,0,0,Americas
2020-02-13,Tunisia,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-13,Turkey,0,0,0,0,0,0,0,Europe
2020-02-13,Turks and Caicos Islands (UK),0,0,0,0,0,0,0,Americas
2020-02-13,US,14,0,3,11,1,0,0,Americas
2020-02-13,Uganda,0,0,0,0,0,0,0,Africa
2020-02-13,Ukraine,0,0,0,0,0,0,0,Europe
2020-02-13,United Arab Emirates,8,0,1,7,0,0,0,Eastern Mediterranean
2020-02-13,United Kingdom,17,0,1,16,1,0,0,Europe
2020-02-13,Uruguay,0,0,0,0,0,0,0,Americas
2020-02-13,Uzbekistan,0,0,0,0,0,0,0,Europe
2020-02-13,Vanuatu,0,0,0,0,0,0,0,Western Pacific
2020-02-13,Venezuela,0,0,0,0,0,0,0,Americas
2020-02-13,Vietnam,16,0,7,9,1,0,1,Western Pacific
2020-02-13,West Bank and Gaza,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-13,Western Sahara,0,0,0,0,0,0,0,Africa
2020-02-13,Yemen,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-13,Zambia,0,0,0,0,0,0,0,Africa
2020-02-13,Zimbabwe,0,0,0,0,0,0,0,Africa
2020-02-14,Afghanistan,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,Albania,0,0,0,0,0,0,0,Europe
2020-02-14,Algeria,0,0,0,0,0,0,0,Africa
2020-02-14,Andorra,0,0,0,0,0,0,0,Europe
2020-02-14,Angola,0,0,0,0,0,0,0,Africa
2020-02-14,Anguilla (UK),0,0,0,0,0,0,0,Americas
2020-02-14,Antigua and Barbuda,0,0,0,0,0,0,0,Americas
2020-02-14,Argentina,0,0,0,0,0,0,0,Americas
2020-02-14,Armenia,0,0,0,0,0,0,0,Europe
2020-02-14,Aruba (NL),0,0,0,0,0,0,0,Americas
2020-02-14,Australia,15,0,8,7,0,0,0,Western Pacific
2020-02-14,Austria,0,0,0,0,0,0,0,Europe
2020-02-14,Azerbaijan,0,0,0,0,0,0,0,Europe
2020-02-14,Bahamas,0,0,0,0,0,0,0,Americas
2020-02-14,Bahrain,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,Bangladesh,0,0,0,0,0,0,0,South-East Asia
2020-02-14,Barbados,0,0,0,0,0,0,0,Americas
2020-02-14,Belarus,0,0,0,0,0,0,0,Europe
2020-02-14,Belgium,1,0,0,1,0,0,0,Europe
2020-02-14,Belize,0,0,0,0,0,0,0,Americas
2020-02-14,Benin,0,0,0,0,0,0,0,Africa
2020-02-14,Bhutan,0,0,0,0,0,0,0,South-East Asia
2020-02-14,Bolivia,0,0,0,0,0,0,0,Americas
2020-02-14,Bosnia and Herzegovina,0,0,0,0,0,0,0,Europe
2020-02-14,Botswana,0,0,0,0,0,0,0,Africa
2020-02-14,Brazil,0,0,0,0,0,0,0,Americas
2020-02-14,British Virgin Islands (UK),0,0,0,0,0,0,0,Americas
2020-02-14,Brunei,0,0,0,0,0,0,0,Western Pacific
2020-02-14,Bulgaria,0,0,0,0,0,0,0,Europe
2020-02-14,Burkina Faso,0,0,0,0,0,0,0,Africa
2020-02-14,Burma,0,0,0,0,0,0,0,South-East Asia
2020-02-14,Burundi,0,0,0,0,0,0,0,Africa
2020-02-14,Cabo Verde,0,0,0,0,0,0,0,Africa
2020-02-14,Cambodia,1,0,1,0,0,0,0,Western Pacific
2020-02-14,Cameroon,0,0,0,0,0,0,0,Africa
2020-02-14,Canada,7,0,0,7,0,0,0,Americas
2020-02-14,Cayman Islands (UK),0,0,0,0,0,0,0,Americas
2020-02-14,Central African Republic,0,0,0,0,0,0,0,Africa
2020-02-14,Chad,0,0,0,0,0,0,0,Africa
2020-02-14,Chile,0,0,0,0,0,0,0,Americas
2020-02-14,China,66358,1521,7533,57304,6463,152,1680,Western Pacific
2020-02-14,Colombia,0,0,0,0,0,0,0,Americas
2020-02-14,Comoros,0,0,0,0,0,0,0,Africa
2020-02-14,Congo (Brazzaville),0,0,0,0,0,0,0,Africa
2020-02-14,Congo (Kinshasa),0,0,0,0,0,0,0,Africa
2020-02-14,Costa Rica,0,0,0,0,0,0,0,Americas
2020-02-14,Cote d'Ivoire,0,0,0,0,0,0,0,Africa
2020-02-14,Croatia,0,0,0,0,0,0,0,Europe
2020-02-14,Cuba,0,0,0,0,0,0,0,Americas
2020-02-14,Curacao (NL),0,0,0,0,0,0,0,Americas
2020-02-14,Cyprus,0,0,0,0,0,0,0,Europe
2020-02-14,Czechia,0,0,0,0,0,0,0,Europe
2020-02-14,Denmark,0,0,0,0,0,0,0,Europe
2020-02-14,Djibouti,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,Dominica,0,0,0,0,0,0,0,Americas
2020-02-14,Dominican Republic,0,0,0,0,0,0,0,Americas
2020-02-14,Ecuador,0,0,0,0,0,0,0,Americas
2020-02-14,Egypt,1,0,0,1,1,0,0,Eastern Mediterranean
2020-02-14,El Salvador,0,0,0,0,0,0,0,Americas
2020-02-14,Equatorial Guinea,0,0,0,0,0,0,0,Africa
2020-02-14,Eritrea,0,0,0,0,0,0,0,Africa
2020-02-14,Estonia,0,0,0,0,0,0,0,Europe
2020-02-14,Eswatini,0,0,0,0,0,0,0,Africa
2020-02-14,Ethiopia,0,0,0,0,0,0,0,Africa
2020-02-14,Falkland Islands (Malvinas) (UK),0,0,0,0,0,0,0,Africa
2020-02-14,Faroe Islands (DK),0,0,0,0,0,0,0,Europe
2020-02-14,Fiji,0,0,0,0,0,0,0,Western Pacific
2020-02-14,Finland,1,0,1,0,0,0,0,Europe
2020-02-14,France,11,0,2,9,0,0,0,Europe
2020-02-14,French Guiana,0,0,0,0,0,0,0,Americas
2020-02-14,French Polynesia,0,0,0,0,0,0,0,Western Pacific
2020-02-14,Gabon,0,0,0,0,0,0,0,Africa
2020-02-14,Gambia,0,0,0,0,0,0,0,Africa
2020-02-14,Georgia,0,0,0,0,0,0,0,Europe
2020-02-14,Germany,16,0,1,15,0,0,0,Europe
2020-02-14,Ghana,0,0,0,0,0,0,0,Africa
2020-02-14,Gibraltar (UK),0,0,0,0,0,0,0,Europe
2020-02-14,Greece,0,0,0,0,0,0,0,Europe
2020-02-14,Greenland (DK),0,0,0,0,0,0,0,Europe
2020-02-14,Grenada,0,0,0,0,0,0,0,Americas
2020-02-14,Guadeloupe (FR),0,0,0,0,0,0,0,Americas
2020-02-14,Guatemala,0,0,0,0,0,0,0,Americas
2020-02-14,Guinea,0,0,0,0,0,0,0,Africa
2020-02-14,Guinea-Bissau,0,0,0,0,0,0,0,Africa
2020-02-14,Guyana,0,0,0,0,0,0,0,Americas
2020-02-14,Haiti,0,0,0,0,0,0,0,Americas
2020-02-14,Holy See,0,0,0,0,0,0,0,Europe
2020-02-14,Honduras,0,0,0,0,0,0,0,Americas
2020-02-14,Hungary,0,0,0,0,0,0,0,Europe
2020-02-14,Iceland,0,0,0,0,0,0,0,Europe
2020-02-14,India,3,0,0,3,0,0,0,South-East Asia
2020-02-14,Indonesia,0,0,0,0,0,0,0,South-East Asia
2020-02-14,Iran,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,Iraq,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,Ireland,0,0,0,0,0,0,0,Europe
2020-02-14,Israel,0,0,0,0,0,0,0,Europe
2020-02-14,Italy,3,0,0,3,0,0,0,Europe
2020-02-14,Jamaica,0,0,0,0,0,0,0,Americas
2020-02-14,Japan,43,1,9,33,10,0,0,Western Pacific
2020-02-14,Jordan,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,Kazakhstan,0,0,0,0,0,0,0,Europe
2020-02-14,Kenya,0,0,0,0,0,0,0,Africa
2020-02-14,Kosovo,0,0,0,0,0,0,0,Europe
2020-02-14,Kuwait,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,Kyrgyzstan,0,0,0,0,0,0,0,Europe
2020-02-14,Laos,0,0,0,0,0,0,0,Western Pacific
2020-02-14,Latvia,0,0,0,0,0,0,0,Europe
2020-02-14,Lebanon,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,Lesotho,0,0,0,0,0,0,0,Africa
2020-02-14,Liberia,0,0,0,0,0,0,0,Africa
2020-02-14,Libya,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,Liechtenstein,0,0,0,0,0,0,0,Europe
2020-02-14,Lithuania,0,0,0,0,0,0,0,Europe
2020-02-14,Luxembourg,0,0,0,0,0,0,0,Europe
2020-02-14,Madagascar,0,0,0,0,0,0,0,Africa
2020-02-14,Malawi,0,0,0,0,0,0,0,Africa
2020-02-14,Malaysia,19,0,3,16,0,0,0,Western Pacific
2020-02-14,Maldives,0,0,0,0,0,0,0,South-East Asia
2020-02-14,Mali,0,0,0,0,0,0,0,Africa
2020-02-14,Malta,0,0,0,0,0,0,0,Europe
2020-02-14,Marshall Islands,0,0,0,0,0,0,0,Western Pacific
2020-02-14,Martinique (FR),0,0,0,0,0,0,0,Americas
2020-02-14,Mauritania,0,0,0,0,0,0,0,Africa
2020-02-14,Mauritius,0,0,0,0,0,0,0,Africa
2020-02-14,Mayotte (FR),0,0,0,0,0,0,0,Africa
2020-02-14,Mexico,0,0,0,0,0,0,0,Americas
2020-02-14,Moldova,0,0,0,0,0,0,0,Europe
2020-02-14,Monaco,0,0,0,0,0,0,0,Europe
2020-02-14,Mongolia,0,0,0,0,0,0,0,Western Pacific
2020-02-14,Montenegro,0,0,0,0,0,0,0,Europe
2020-02-14,Montserrat (UK),0,0,0,0,0,0,0,Americas
2020-02-14,Morocco,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,Mozambique,0,0,0,0,0,0,0,Africa
2020-02-14,Namibia,0,0,0,0,0,0,0,Africa
2020-02-14,Nepal,1,0,1,0,0,0,0,South-East Asia
2020-02-14,Netherlands,0,0,0,0,0,0,0,Europe
2020-02-14,New Zealand,0,0,0,0,0,0,0,Western Pacific
2020-02-14,Nicaragua,0,0,0,0,0,0,0,Americas
2020-02-14,Niger,0,0,0,0,0,0,0,Africa
2020-02-14,Nigeria,0,0,0,0,0,0,0,Africa
2020-02-14,North Macedonia,0,0,0,0,0,0,0,Europe
2020-02-14,Norway,0,0,0,0,0,0,0,Europe
2020-02-14,Oman,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,Pakistan,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,Panama,0,0,0,0,0,0,0,Americas
2020-02-14,Papua New Guinea,0,0,0,0,0,0,0,Western Pacific
2020-02-14,Paraguay,0,0,0,0,0,0,0,Americas
2020-02-14,Peru,0,0,0,0,0,0,0,Americas
2020-02-14,Philippines,3,1,1,1,0,0,0,Western Pacific
2020-02-14,Poland,0,0,0,0,0,0,0,Europe
2020-02-14,Portugal,0,0,0,0,0,0,0,Europe
2020-02-14,Qatar,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,Reunion (FR),0,0,0,0,0,0,0,Africa
2020-02-14,Romania,0,0,0,0,0,0,0,Europe
2020-02-14,Russia,2,0,2,0,0,0,0,Europe
2020-02-14,Rwanda,0,0,0,0,0,0,0,Africa
2020-02-14,Saint Kitts and Nevis,0,0,0,0,0,0,0,Americas
2020-02-14,Saint Lucia,0,0,0,0,0,0,0,Americas
2020-02-14,Saint Pierre and Miquelon (FR),0,0,0,0,0,0,0,Americas
2020-02-14,Saint Vincent and the Grenadines,0,0,0,0,0,0,0,Americas
2020-02-14,San Marino,0,0,0,0,0,0,0,Europe
2020-02-14,Sao Tome and Principe,0,0,0,0,0,0,0,Africa
2020-02-14,Saudi Arabia,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,Senegal,0,0,0,0,0,0,0,Africa
2020-02-14,Serbia,0,0,0,0,0,0,0,Europe
2020-02-14,Seychelles,0,0,0,0,0,0,0,Africa
2020-02-14,Sierra Leone,0,0,0,0,0,0,0,Africa
2020-02-14,Singapore,67,0,17,50,9,0,2,Western Pacific
2020-02-14,Sint Maarten (NL),0,0,0,0,0,0,0,Americas
2020-02-14,Slovakia,0,0,0,0,0,0,0,Europe
2020-02-14,Slovenia,0,0,0,0,0,0,0,Europe
2020-02-14,Solomon Islands,0,0,0,0,0,0,0,Western Pacific
2020-02-14,Somalia,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,South Africa,0,0,0,0,0,0,0,Africa
2020-02-14,South Korea,28,0,7,21,0,0,0,Western Pacific
2020-02-14,South Sudan,0,0,0,0,0,0,0,Africa
2020-02-14,Spain,2,0,0,2,0,0,0,Europe
2020-02-14,Sri Lanka,1,0,1,0,0,0,0,South-East Asia
2020-02-14,Sudan,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,Suriname,0,0,0,0,0,0,0,Americas
2020-02-14,Sweden,1,0,0,1,0,0,0,Europe
2020-02-14,Switzerland,0,0,0,0,0,0,0,Europe
2020-02-14,Syria,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,Taiwan*,18,0,2,16,0,0,1,Western Pacific
2020-02-14,Tajikistan,0,0,0,0,0,0,0,Europe
2020-02-14,Tanzania,0,0,0,0,0,0,0,Africa
2020-02-14,Thailand,33,0,12,21,0,0,0,South-East Asia
2020-02-14,Timor-Leste,0,0,0,0,0,0,0,South-East Asia
2020-02-14,Togo,0,0,0,0,0,0,0,Africa
2020-02-14,Trinidad and Tobago,0,0,0,0,0,0,0,Americas
2020-02-14,Tunisia,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,Turkey,0,0,0,0,0,0,0,Europe
2020-02-14,Turks and Caicos Islands (UK),0,0,0,0,0,0,0,Americas
2020-02-14,US,14,0,3,11,0,0,0,Americas
2020-02-14,Uganda,0,0,0,0,0,0,0,Africa
2020-02-14,Ukraine,0,0,0,0,0,0,0,Europe
2020-02-14,United Arab Emirates,8,0,1,7,0,0,0,Eastern Mediterranean
2020-02-14,United Kingdom,18,0,1,17,1,0,0,Europe
2020-02-14,Uruguay,0,0,0,0,0,0,0,Americas
2020-02-14,Uzbekistan,0,0,0,0,0,0,0,Europe
2020-02-14,Vanuatu,0,0,0,0,0,0,0,Western Pacific
2020-02-14,Venezuela,0,0,0,0,0,0,0,Americas
2020-02-14,Vietnam,16,0,7,9,0,0,0,Western Pacific
2020-02-14,West Bank and Gaza,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,Western Sahara,0,0,0,0,0,0,0,Africa
2020-02-14,Yemen,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-14,Zambia,0,0,0,0,0,0,0,Africa
2020-02-14,Zimbabwe,0,0,0,0,0,0,0,Africa
2020-02-15,Afghanistan,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-15,Albania,0,0,0,0,0,0,0,Europe
2020-02-15,Algeria,0,0,0,0,0,0,0,Africa
2020-02-15,Andorra,0,0,0,0,0,0,0,Europe
2020-02-15,Angola,0,0,0,0,0,0,0,Africa
2020-02-15,Anguilla (UK),0,0,0,0,0,0,0,Americas
2020-02-15,Antigua and Barbuda,0,0,0,0,0,0,0,Americas
2020-02-15,Argentina,0,0,0,0,0,0,0,Americas
2020-02-15,Armenia,0,0,0,0,0,0,0,Europe
2020-02-15,Aruba (NL),0,0,0,0,0,0,0,Americas
2020-02-15,Australia,15,0,8,7,0,0,0,Western Pacific
2020-02-15,Austria,0,0,0,0,0,0,0,Europe
2020-02-15,Azerbaijan,0,0,0,0,0,0,0,Europe
2020-02-15,Bahamas,0,0,0,0,0,0,0,Americas
2020-02-15,Bahrain,0,0,0,0,0,0,0,Eastern Mediterranean
2020-02-15,Bangladesh,0,0,0,0,0,0,0,South-East Asia
2020-02-15,Barbados,0,0,0,0,0,0,0,Americas
2020-02-15,Belarus,0,0,0,0,0,0,0,Europe
2020-02-15,Belgium,1,0,0,1,0,0,0,Europe
2020-02-15,Belize,0,0,0,0,0,0,0,Americas
2020-02-15,Benin,0,0,0,0,0,0,0,Africa
2020-02-15,Bhutan,0,0,0,0,0,0,0,South-East Asia
2020-02-15,Bolivia,0,0,0,0,0,0,0,Americas
2020-02-15,Bosnia and Herzegovina,0,0,0,0,0,0,0,Europe
2020-02-15,Botswana,0,0,0,0,0,0,0,Africa
2020-02-15,Brazil,0,0,0,0,0,0,0,Americas
2020-02-15,British Virgin Islands (UK),0,0,0,0,0,0,0,Americas
2020-02-15,Brunei,0,0,0,0,0,0,0,Western Pacific
2020-02-15,Bulgaria,0,0,0,0,0,0,0,Europe
2020-02-15,Burkina Faso,0,0,0,0,0,0,0,Africa
2020-02-15,Burma,0,0,0,0,0,0,0,South-East Asia
2020-02-15,Burundi,0,0,0,0,0,0,0,Africa
2020-02-15,Cabo Verde,0,0,0,0,0,0,0,Africa
2020-02-15,Cambodia,1,0,1,0,0,0,0,Western Pacific
2020-02-15,Cameroon,0,0,0,0,0,0,0,Africa
2020-02-15,Canada,7,0,0,7,0,0,0,Americas
2020-02-15,Cayman Islands (UK),0,0,0,0,0,0,0,Americas
2020-02-15,Central African Republic,0,0,0,0,0,0,0,Africa
2020-02-15,Chad,0,0,0,0,0,0,0,Africa
2020-02-15,Chile,0,0,0,0,0,0,0,Americas
2020-02-15,China,68413,1663,8806,57944,2055,142,1273,Western Pacific
2020-02-15,Colombia,0,0,0,0,0,0,0,Americas
2020-02-15,Comoros,0,0,0,0,0,0,0,Africa
2020-02-15,Congo (Brazzaville),0,0,0,0,0,0,0,Africa
2020-02-15,Congo (Kinshasa),0,0,0,0,0,0,0,Africa
2020-02-15,Costa Rica,0,0,0,0,0,0,0,Americas
2020-02-15,Cote d'Ivoire,0,0,0,0,0,0,0,Africa
2020-02-15,Croatia,0,0,0,0,0,0,0,Europe
2020-02-15,Cuba,0,0,0,0,0,0,0,Americas
2020-02-15,Curacao (NL),0,0,0,0,0,0,0,Americas
2020-02-15,Cyprus,0,0,0,0,0,0,0,Europe
2020-02-15,Czechia,0,0,0,0,0,0,0,Europe
